timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
107973,-0.007,-0.005,-0.003,1.11,-3.60,0.25
108173,0.007,0.004,-0.005,-0.08,1.93,-0.52
108373,-0.012,-0.003,-0.009,-3.14,0.00,-0.02
108573,0.027,0.009,0.008,1.31,-2.75,-5.50
108773,-0.038,0.003,-0.017,-9.50,-9.59,-0.28
108973,0.079,-0.016,0.016,4.43,-2.69,-11.87
109173,-0.045,-0.000,0.005,-2.21,12.49,7.31
109373,-0.005,-0.005,0.009,1.99,1.25,-1.15
109573,-0.000,0.002,0.001,3.86,9.40,-0.71
109773,-0.022,0.012,-0.011,1.57,13.82,5.23
109973,-0.026,0.013,-0.007,2.31,5.93,0.37
110173,-0.042,0.008,-0.010,-3.08,-5.66,-2.92
110373,0.032,-0.004,0.015,2.15,-7.76,-4.24
110573,-0.013,0.005,-0.000,-1.75,9.29,5.01
110773,-0.029,0.002,0.001,1.13,-3.11,-2.63
110973,-0.001,-0.005,0.003,-1.54,-6.55,-2.30
111173,0.007,-0.004,0.006,0.07,-1.45,0.77
111373,-0.016,0.006,-0.003,0.14,0.63,0.39
111573,0.004,0.000,0.001,0.70,-3.13,-1.34
111773,-0.006,-0.000,-0.002,-1.14,1.38,0.43
111973,-0.007,-0.001,0.002,-0.30,1.19,0.52
112173,0.012,0.001,0.004,-0.16,-1.21,-0.42
112373,-0.005,-0.004,0.002,-0.17,0.83,-0.69
112573,-0.006,-0.004,0.001,-0.49,-2.62,-1.05
112773,-0.003,0.002,-0.002,0.19,-2.01,0.55
112973,0.003,0.004,-0.003,0.46,-3.21,-0.65
113173,0.015,-0.004,0.000,0.17,-4.07,0.11
113373,0.013,0.001,-0.006,0.96,0.78,0.83
113573,0.003,0.002,-0.005,-0.40,0.92,0.72
113773,0.028,-0.007,-0.014,1.92,2.28,-1.05
113973,0.015,-0.010,0.002,2.58,5.54,2.04
114173,-0.006,0.014,-0.017,3.30,7.15,2.62
114373,0.002,0.022,-0.016,2.18,2.96,1.95
114573,0.013,0.005,-0.020,3.51,5.78,-2.89
114773,-0.003,0.010,-0.022,5.48,15.97,0.84
114973,-0.027,0.010,-0.020,2.19,2.04,0.63
115173,-0.011,0.016,-0.015,-1.30,-2.02,-1.41
115373,-0.017,-0.009,-0.013,-4.22,-6.58,0.62
115573,0.007,-0.004,-0.003,-0.35,-4.20,-1.57
115773,0.000,-0.004,-0.003,-2.31,-3.34,1.71
115973,0.004,0.005,0.003,-1.30,-1.27,0.85
116173,0.009,-0.004,-0.008,-2.01,-4.82,1.47
116373,-0.003,-0.003,-0.007,2.51,-5.53,-1.72
116573,0.046,-0.013,0.005,3.96,7.46,1.38
116773,-0.011,0.011,-0.010,-5.19,4.82,-5.85
116973,0.016,0.020,-0.004,-0.46,-13.57,-5.72
117173,-0.019,-0.026,0.031,-14.39,-9.07,4.49
117373,0.002,0.010,0.017,-14.97,-12.09,-4.54
117573,-0.009,-0.042,0.057,-10.80,-9.52,-5.90
117773,-0.001,-0.014,0.057,-2.43,0.29,-7.10
117973,-0.011,-0.010,0.068,-4.07,-1.85,0.54
118173,0.002,-0.008,0.050,-0.01,13.16,0.55
118373,-0.022,-0.027,0.046,-3.46,4.89,4.68
118573,-0.012,-0.002,0.053,-2.76,2.50,0.31
118773,0.002,-0.024,0.077,-5.30,-2.06,0.56
118973,-0.039,-0.028,0.037,4.95,9.88,0.43
119173,-0.006,-0.021,0.016,7.59,3.85,1.08
119373,-0.012,-0.036,0.022,1.18,13.10,4.01
119573,0.019,0.023,-0.022,-1.69,1.09,4.98
119773,0.010,0.002,-0.007,3.71,3.40,2.25
119973,0.003,0.011,-0.023,-5.87,-14.89,11.66
120173,0.020,0.012,-0.003,0.70,-2.32,-2.38
120373,-0.012,0.002,-0.004,-4.14,-8.25,-1.69
120573,0.048,-0.003,-0.010,0.51,-19.13,-2.08
120773,0.028,0.025,-0.003,-2.69,2.82,-6.92
120973,0.007,-0.007,-0.019,5.82,-0.71,0.72
121173,0.021,0.004,0.001,2.82,9.06,-0.69
121373,-0.011,0.006,-0.018,0.76,7.24,0.55
121573,-0.018,-0.004,-0.012,0.20,1.54,-3.07
121773,-0.005,0.005,-0.018,1.63,-0.10,-0.40
121973,-0.026,0.019,0.019,0.58,2.38,-1.06
122173,-0.012,0.001,-0.014,-0.49,1.58,-1.05
122373,-0.003,0.001,-0.016,0.12,0.26,3.11
122573,-0.019,0.006,-0.001,0.45,-1.02,-0.34
